,index_p1,index_p2,sim_ratio
622,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15199pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20425pd410f01=27.docx,0.5212915301824989
623,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17745pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18811pd410f01=27.doc,0.5057562524811433
624,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18956pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14758751182592242
625,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20030pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15690pd410f01=27.doc,0.6372126436781609
626,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19038pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1381288614298323
627,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15279pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.12888707037643207
628,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18748pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.15253434391283752
629,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15284pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.142914653784219
630,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20226pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14666084679179398
631,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16478pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1426086956521739
632,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20449pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14050751879699247
633,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17614pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.14234161988773056
634,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20242pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1464354527938343
635,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20246pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16403pd410f01=27.docx,0.18629751290473956
636,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15436pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17668pd410f01=27.doc,0.6024263431542461
637,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15305pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14342948717948717
638,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21611pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14023831347387716
639,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20451pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13948100092678406
640,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20318pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1433994095318431
641,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17893pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.14351425942962281
642,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21235pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14813278008298755
643,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17777pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1429776465626318
644,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21528pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17256pd410f01=27.doc,0.28971486761710796
645,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17486pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13365681517423908
646,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17474pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.14627659574468085
647,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19880pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.14123801220575413
648,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16935pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15658pd410f01=27.doc,0.6122336008856906
649,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15778pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14869063470927651
650,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21009pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21064pd410f01=27.doc,0.6913548387096774
651,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20481pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13408304498269896
652,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20445pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17357pd410f01=27.doc,0.7858335320772717
653,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15634pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16403pd410f01=27.docx,0.20663811563169165
654,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17661pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17675pd410f01=27.doc,0.7739938080495357
655,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18406pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13847541723049164
656,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15804pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15658pd410f01=27.doc,0.5736115192477226
657,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21263pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.14304291287386217
658,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20999pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21061pd410f01=27.doc,0.6410788381742739
659,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21171pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21051pd410f01=27.doc,0.7023268253543729
660,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19905pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.13747731397459165
661,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16453pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19043pd410f01=27.doc,0.6075887392900857
662,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16435pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16403pd410f01=27.docx,0.1984924623115578
663,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18845pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.15583845478489902
664,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18877pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1471206389239176
665,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20331pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14042721518987342
666,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16980pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14143598615916955
667,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21586pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13570274636510501
668,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15347pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14121835443037975
669,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19294pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.14681970349115256
670,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18804pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.136
671,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18758pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1405132519983172
672,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17248pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14607237422771405
673,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18934pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.13168724279835392
674,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17191pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.14529520295202952
675,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17038pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18919pd410f01=27.doc,0.5866633978916401
676,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15806pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1463298379408961
677,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20604pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14045864045864045
678,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20323pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17256pd410f01=27.doc,0.28711846870150026
679,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16941pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14118122977346279
680,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18424pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.13658536585365855
681,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18812pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18936pd410f01=27.doc,0.48277004638833665
682,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15676pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14367562802996914
683,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15661pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16403pd410f01=27.docx,0.1898487066861884
684,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18396pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.13610662358642972
685,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20456pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.1235045742434905
686,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18690pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16095pd410f01=27.doc,0.6089354660783233
687,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19288pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13344523709609735
688,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18851pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.14723154362416108
689,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20015pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.1378640776699029
690,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16948pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13843508168529664
691,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20829pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21152pd410f01=27.doc,0.6202835332606325
692,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15437pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1320193380438825
693,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18799pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.12758620689655173
694,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19977pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13246970330129546
695,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17446pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14011676396997497
696,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15181pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14098972922502334
697,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15873pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14451827242524917
698,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16975pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.12699029126213593
699,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16443pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19043pd410f01=27.doc,0.678173719376392
700,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17187pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13000396353547364
701,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16419pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15769pd410f01=27.doc,0.560677966101695
702,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17291pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17050pd410f01=27.doc,0.5449454759799588
703,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16109pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13651050080775445
704,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17160pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.14140969162995595
705,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18007pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13382416630576008
706,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19062pd410f01=27.docx,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14111579934364746
707,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19308pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19288pd410f01=27.doc,0.6096333572969087
708,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19892pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.14757808963331825
709,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21122pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21170pd410f01=27.doc,0.6694255111976631
710,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21166pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21090pd410f01=27.doc,0.6639765223771094
711,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16106pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13347457627118645
712,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16574pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16484pd410f01=27.doc,0.4044216770018873
713,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15732pd410f01=27.docx,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20368pd410f01=27.doc,0.6699744825630848
714,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17886pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14083297552597682
715,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20295pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16403pd410f01=27.docx,0.2054794520547945
716,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21374pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.1319030591974573
717,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17631pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13853006681514476
718,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18702pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18757pd410f01=27.doc,0.6192480359147026
719,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21563pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.14388794567062818
720,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17912pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17256pd410f01=27.doc,0.2660075329566855
721,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21070pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21099pd410f01=27.doc,0.7017625231910947
722,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21129pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20984pd410f01=27.doc,0.6383992377322535
723,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15733pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17896pd410f01=27.doc,0.45723014256619143
724,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17780pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1259811616954474
725,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20354pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16403pd410f01=27.docx,0.20030975735673723
726,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18264pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18811pd410f01=27.doc,0.4364118092354277
727,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20389pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20597pd410f01=27.doc,0.6718235681369322
728,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17353pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1384297520661157
729,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15416pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1309255079006772
730,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17054pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.12828685258964143
731,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21325pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13819664703217036
732,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19078pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.12712519319938176
733,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17257pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.14622435617634222
734,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16408pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.12943871706758306
735,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19274pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1305627068775285
736,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20440pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.12729498164014688
737,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21285pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13204747774480713
738,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21006pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21071pd410f01=27.doc,0.6877437325905292
739,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17242pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17256pd410f01=27.doc,0.2704211060375444
740,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15737pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13788819875776398
741,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18847pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.1314629258517034
742,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20403pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.13494077834179358
743,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17167pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1345698500394633
744,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20356pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13674868898749495
745,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19859pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13691437802907916
746,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17253pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.13911684251660805
747,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15430pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.12857142857142856
748,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21623pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13885403596821413
749,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17936pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13726333907056798
750,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21176pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21057pd410f01=27.doc,0.6926944690919846
751,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18415pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13703860840050913
752,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19517pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13403673309886674
753,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19036pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13702848344880678
754,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17281pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18408pd410f01=27.doc,0.5682624113475178
755,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17034pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19043pd410f01=27.doc,0.5728035538005923
756,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17361pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.1315345699831366
757,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=16108pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13341022683583237
758,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=18839pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=15842pd410f01=27.doc,0.13478426880488736
759,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21099pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21043pd410f01=27.doc,0.6743970315398887
760,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=17176pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13950715421303655
761,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=19282pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=20380pd410f01=27.doc,0.13141426783479349
762,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21084pd410f01=27.doc,https://www.cvk.gov.ua/pls/vnd2019/showdocpf7201=21160pd410f01=27.doc,0.749535747446611
